,item_number,total_ratio,total_ratio_unique,D52.1,D59.0,D59.2,D61.1,D64.2,D68.3,D69.5,E03.2,E06.4,E15,E16.0,E23.1,E24.2,E27.3,E66.1,F11,F13,F15,F19,F55,G21.0,G21.1,G21.2,G24.0,G25.0,G25.1,G25.4,G25.6,G44.4,G62.0,G72.0,H26.3,H40.6,H91.0,I42.7,I95.2,J70.2,J70.3,J70.4,K52.1,K71.1,K71.2,K71.6,K71.9,K85.3,L10.5,L23.3,L24.4,L25.1,L27,L27.0,L27.1,L27.8,L27.9,L43.2,L51,L51.1,L51.2,L51.8,L51.9,L56.0,L56.1,L64.0,M10.2,M32.0,M34.2,M80.4,M81.4,M83.5,M87.1,N14.0,N14.1,N14.2,N14.3,N14.4,N99.0,O35.5,O74.2,O74.3,O74.4,P04.0,P04.1,P04.4,P58.4,P93,P96.1,P96.2,Q86.1,Q86.2,R50.2,T36,T37,T38,T39,T39.1,T40,T40.3,T41,T42,T43,T44,T45,T46,T46.0,T47,T48,T49,T50,T78,T78.2,T78.3,T78.4,T78.8,T78.9,T80.1,T80.2,T80.3,T80.4,T80.5,T80.6,T80.8,T80.9,T88.3,T88.6,T88.7,X40,X41,X42,X43,X44,X45.5,Y40,Y41,Y42,Y42.7,Y43,Y44,Y44.0,Y44.2,Y45,Y45.5,Y46,Y47,Y47.1,Y48,Y48.1,Y48.2,Y48.3,Y48.4,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y55.1,Y56,Y57,Y57.5,Y57.9,Y58,Y59,Y59.9,Y63,Y65.1,Y69,Y88.0,Z03.6
5792,Z961,1.612916233195429e-05,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5793,9218800,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5794,9515514,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5795,H919,1.612916233195429e-05,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5796,M8098,1.612916233195429e-05,0.0012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5797,Z515,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5798,Z874,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5799,Z922,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5800,H470,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5801,Z973,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5802,Z974,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5803,J10Z,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5804,G45,2.4193743497931435e-05,0.0018072289156626507,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5805,4522,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5806,30571-00,4.838748699586287e-05,0.0030120481927710845,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5807,Z850,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5808,G61.0,9.677497399172574e-05,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5809,S22.02,1.612916233195429e-05,0.0012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5810,U80.5,3.225832466390858e-05,0.0024096385542168677,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5811,B36.9,4.032290582988573e-05,0.0030120481927710845,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5812,9361,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5813,I34,2.4193743497931435e-05,0.0018072289156626507,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5814,I69,1.612916233195429e-05,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5815,R26,3.225832466390858e-05,0.0024096385542168677,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5816,r42,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5817,R47,1.612916233195429e-05,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5818,n39.0,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5819,s79.9,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5820,K828,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5821,K8010,2.4193743497931435e-05,0.0018072289156626507,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5822,S22.05,1.612916233195429e-05,0.0012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5823,S22.06,4.838748699586287e-05,0.0036144578313253013,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5824,M96.6,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5825,L89.94,1.612916233195429e-05,0.0012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0003599712023038157,,,,,,,,
5826,T84.1,2.4193743497931435e-05,0.0018072289156626507,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0003599712023038157,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5827,D47.1,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5828,L73.9,3.225832466390858e-05,0.0024096385542168677,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0003599712023038157,,,,,,,,
5829,D47.3,2.4193743497931435e-05,0.0018072289156626507,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5830,h35.3,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5831,S72.2,2.4193743497931435e-05,0.0012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5832,M11.91,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5833,M11.93,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5834,K06.8,2.4193743497931435e-05,0.0018072289156626507,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5835,M11.96,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5836,E03.9,5.645206816184002e-05,0.004216867469879518,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5837,2875,2.4193743497931435e-05,0.0018072289156626507,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5838,7211,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5839,7220,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5840,2J9.39,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5841,8102,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5842,Z03,3.225832466390858e-05,0.0024096385542168677,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5843,2Z6.379,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5844,M204,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5845,4984800,8.064581165977145e-06,0.0006024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
5846,J14,1.612916233195429e-05,0.0012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0003599712023038157,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,
